"","GSM452235","GSM452236","GSM452237","GSM452238","GSM452239","GSM452240","GSM452241","GSM452242","GSM452243","GSM452244","GSM452245","GSM452246","GSM452247","GSM452248","GSM452249","GSM452250","GSM452251","GSM452252","GSM452253","GSM452254","GSM452255","GSM452256","GSM452257","GSM452258","GSM452259","GSM452260"
"METTL9",-0.655056486804277,-0.0215299864651975,-1.19794773264861,-0.245071246007323,-0.640530968520816,-0.339710967015143,-0.899552796267319,0.179688237701233,-0.763674531913647,-0.216231625374322,-0.158776236273648,-0.239499814336954,-0.889131234348193,-0.332808858584218,-0.136801415377351,0.123464035509859,-1.10528537243452,-0.630979942800185,-0.100723908065434,0.885332443969925,0.426311142734885,2.18692085926552,0.164777196244153,0.758719172014522,0.395083765671726,3.45301627012534
"CAMK2N1",0.242227318373053,0.153928823048398,0.892699627724315,-1.04641327604559,-0.773521332235077,-0.619782234507871,-1.37725555310601,-1.3156262537352,-0.545766200283914,-0.546596614399335,-0.0856340697710524,-1.00873695753395,-1.13336855172538,-0.12093824915617,-1.00338062106835,0.167609151204846,-0.487878727066652,0.0677477182969288,0.886013305304924,0.345287996100145,-0.0331922604342053,2.68420063273818,1.43431159423162,1.69164071732921,0.682287247936659,0.850136768780492
"CRELD2",0.972396884120239,-0.724616517534579,-0.453820757537714,-1.08472877235538,-0.123560584681605,-0.785255095891199,1.67224870026288,0.422672270131596,2.06019052161048,0.320175613913032,1.42195473049506,0.414539176136685,0.527326685981463,-0.527319829195433,1.83135119888896,0.440217130495525,0.477974850311659,0.335488945085613,-1.10898051522003,-1.21447528930807,-0.291613789926424,-1.53336941720031,-0.684356780140267,-1.01304934984543,-0.728372617633514,-0.623017390963224
"PITPNC1",-1.19361434303094,-0.349915379647825,-0.404577679661762,-0.323996379405019,0.795588231332169,-0.607846551428972,-1.1171113312931,-0.832867371220623,-0.828638991355359,-0.763533238628395,-0.770242160422253,-0.425977800659246,-0.321462579256749,-0.255406248002824,-1.27620977232274,0.17193447891452,-0.0851897501442481,-0.109623975777877,0.467824236356364,1.1095212280464,0.446004505143242,2.53782598551126,0.678113509808269,2.65572031725079,-0.0589479728124908,0.862629032707397
"SLAMF7",1.23303374767261,1.59089106389059,0.410964043639352,0.597442030367883,-0.600172916971861,-0.513405292603636,1.26929797058458,0.122233371016356,2.25073235865537,0.353277855948086,-0.0962692252305261,-0.510364615876702,-0.33487206691935,2.13653364115438,0.48521866936289,-0.586702935746844,-0.245713791727811,-1.0227908694655,-0.867900530397887,-1.21244603836073,-0.659202491530608,-0.898451747868032,-1.07496194849005,-0.820311411742854,0.0213999083447956,-1.0274587777045
"C1GALT1C1",0.615120946406908,-0.0503707303149574,-0.747879970446975,-0.11392652796977,-0.273555326412898,-0.655410062622985,0.55009872647462,0.316137348376282,3.03265821367511,0.0938139199315962,1.60855907666744,0.202885677750168,1.04301159306196,-0.142016029489841,1.20012188233048,0.952459001899937,-0.531950305616547,-0.460688682309735,-0.999840564920647,-1.25386877418444,-0.764022801833925,-1.3082056096267,-1.11813737811913,-0.708388121744426,0.312233659155633,-0.798839160117154
"DERL1",0.758301828332221,-0.837381047900789,-0.230320132761511,-0.382370410330264,0.213773742871141,-0.803676556228899,0.891987686374375,0.339793608085811,2.00951638972857,-0.180814638995841,1.99361026326057,-0.185901041409857,0.589577207714658,-0.301044577138276,2.12727186183175,0.338621066988781,0.420553386955095,0.320709490920346,-1.25212905014638,-1.55713286625311,-0.410462877717056,-1.28371488135329,0.0447175761502804,-1.09664201418977,-0.372981995063694,-1.15386201972487
"COA7",0.0845430287911402,0.321803505146849,0.126380614933316,1.10785738589587,0.88291537763713,-0.773667691504226,2.19312572658553,0.256255693254732,0.0996190255263273,0.459725142445367,0.376524626729889,0.200494847758921,0.499460678068244,-0.178597531915077,2.38533903428573,-0.422118954441171,-0.0168978607853504,0.865466098057573,-1.22021329015396,-1.25063877621878,-0.366448519720383,-0.874566116430575,-1.0705450329105,-1.40844626348374,-1.59437150178105,-0.682999245771798
"MMP28",-0.681938242442976,-0.365608309598055,-0.569496714228198,-0.278720534827026,1.19200451669631,-0.357454789247418,-0.238440977232763,-0.605382548185236,-0.382558560671816,-0.505291056984321,-0.533731565103937,-0.522712111526605,-0.47132026586826,-0.286965563457459,-0.633462328013476,-0.591749140702389,-0.426884375681464,-0.484062462278298,0.429932845992932,0.558435668760484,1.24102112570079,4.03874752877363,1.03819103421961,-0.143493842804802,-0.0356095595446261,-0.383449771744624
"LTBP3",-0.162996208275835,-0.712106585030791,-0.768773335489472,-1.2445228838924,-0.980180980980028,-0.699673915182503,-0.141126997907112,-0.636242120068124,-0.933721973463909,-0.941441915574519,-1.2176717375483,-0.407563974339965,-0.0916876968418296,1.00235874540581,-0.719218433239765,0.860565183029599,-0.162394448685675,-0.764644947985398,2.2332263155215,1.30941449417449,1.05908250466777,0.654715895858683,1.70803271531968,0.288355155901829,-0.222950466390235,1.6911676110165
"PRRC1",1.22822150952272,-0.738275835420291,-0.275307143082813,-0.591950727953708,-0.202610118451923,-0.793357238816339,1.4052249848375,0.914482826250801,1.61947078834435,0.420854387229215,2.32311802662298,0.56538255236053,-0.0645155655157841,1.17490911671579,1.02417079335845,-0.670113064246783,0.0922187726804772,-0.0926055915546415,-0.63919262126533,-0.790042671607247,-0.993535683906837,-0.637823965704272,-0.528722565265648,-1.61547604730671,-0.947319816736907,-1.18720510108757
"FAM134A",-0.929635738967831,-0.890821981028391,0.175167022817068,-0.177627709923115,-0.477374048554155,-0.0920931461444882,-0.984741330496021,-0.424998387250293,-0.856619855217901,-1.13034410896063,0.298520869953417,-0.550906669096548,-0.895852852441792,-0.639356408364723,-0.760896801852056,-0.895755354933781,-0.0324636702445586,-0.234390759087502,1.10592698305036,3.07884755617106,0.61092238512437,0.727119915172663,0.180597634013317,1.62488671869481,0.765953172613706,1.40593656495303
"ETNK1",0.719991458589859,0.548880335753628,-0.723246443842951,-0.236523104487798,0.350508506748832,-0.279450855363887,1.09849680918943,0.176809189094468,1.46514967884614,0.379559179427135,1.85509630186605,0.730755446384901,1.13170794456604,-0.147073156474173,1.01015954306023,0.514846783332003,-0.1859009164935,-0.137039668524997,-1.20679380208015,-1.88349789770729,-0.42126216153465,-2.31527023276298,-1.17081547523443,-0.962719774109173,0.272064433896429,-0.584432122139168
"PI4K2B /// SEPSECS-AS1",0.858237509647278,-0.818627023744659,1.39983681062165,0.0215823088125128,0.836492939975543,-1.32361457018487,1.62508340669035,1.03569222816526,0.397270823044442,0.782061552573323,0.814685403403213,-0.216439571754444,0.531866071224892,0.235746730376697,1.45710870487288,0.642897705938675,0.0616782318462046,0.363415619491827,-1.41248185588962,-1.62086731524375,-0.543601594595396,-1.42531311096619,-1.54402670755242,-0.891374782897395,-0.481537219576747,-0.785772294279258
"COLGALT1",0.475833367335664,0.0321170572421203,0.956550083301941,0.949316173104421,-1.12607873206298,-0.426788474194634,-0.445768781899956,-0.492047896519853,-0.893827925701487,-0.942542887936725,-1.05265006589709,-1.01778500683094,-0.649019767662873,-0.88442185237313,-0.768832027206666,0.155108456136818,-1.03561405812656,-0.663159226247021,1.39768925069788,0.0650477667313805,0.378573593985377,2.39987437343366,0.846285192168768,1.02461053137764,2.04234806352019,-0.324817206375948
"FNDC3B /// LOC101928615",1.69848133719916,0.260794170092568,0.0689239837282332,0.805260690078006,-1.07553632881521,-0.662766977760596,0.738336103075216,1.26434894864283,2.0312385854101,0.0549959852186819,1.48498026720792,0.209977294893926,0.649836048885217,0.64122802858621,0.12199446080773,-0.363806368903858,-0.299866880785874,0.125725834413737,-1.0541769857428,-1.66244629996165,-0.295847341693462,-1.2664330330556,-1.46580475813973,-1.53196459827475,-0.321423875826519,-0.156048289279491
"POLR1A",0.873710624718221,0.819528091110275,-0.558101707113075,0.698528929332496,0.317429963486515,2.42120619374409,0.218067612190889,-0.499371638298789,-0.336639328490126,-0.278127216277931,2.03414851604773,1.39840604954521,-1.04968619932072,-0.0805846511895459,0.520739143081071,0.465766055018082,0.541747943014826,0.254226243059818,-1.14590369544075,-1.21285479175153,-0.3883947860375,-0.928435833323578,-1.29654089150524,-0.979914227393717,-0.594027604661128,-1.21492279354561
"MANEA",1.37793953871127,-0.409674077310766,-0.770257731404814,-0.90110503281886,0.0231084653408782,-1.06091016155573,1.52555145979655,1.06316992638763,1.71869986272389,1.16770454659585,1.92733055845356,0.470673849775459,0.472838817216445,0.0225699990799151,0.542362028064925,0.0466899568519246,-0.242888316376353,-0.0781953573015609,-0.865760551545124,-1.04012369852299,0.438005046210839,-1.34662924154049,-0.952731179488524,-1.19678129767258,-0.788065976406564,-1.14352143326476
"RP9P",-0.130571932854764,-0.916499897486532,-0.636735917264172,-0.495636461008729,0.219142782152341,-0.683944384474093,-0.84327661370601,-0.774699180731994,-0.609591292111696,-1.02576991886638,0.206636969918477,-0.687557823990264,-0.501207586084874,-0.384496411631297,-0.557775933011885,-0.76494971184874,-0.00370222089346052,-0.235390898011185,2.06563959410318,1.6378122512802,0.806243915832318,3.08273029047835,0.842417269910644,-0.155427721656026,0.714369050721695,-0.167758218765116
"MRPL27",0.578509062647429,0.882025435567418,-0.27507626996981,0.161684409954567,1.39392446812665,-1.30375080008259,0.752048174692302,0.899758709790094,0.779430545428446,0.54676568595439,0.441682500749878,-1.08754354642205,0.627062337301862,-0.0615723950019377,1.69099945724806,1.08732646599732,0.239047765628652,0.730714103884469,-1.2950287881688,-1.84182328505998,-0.490723564532143,-1.83584544356124,-1.5287208573793,-0.511786926636869,-0.345797991571789,-0.233309254585033
"CCNY",-1.49187050910997,-0.369404964982373,-0.604301345543667,-0.331087553400849,-0.631796035797942,1.01945255375638,-1.17651355636449,-0.83908249270071,-0.221081136366728,-0.724784783692284,-1.12780209171953,-0.68644893476608,-0.457830470068377,-1.00441016244762,-0.583637691493388,-0.296439173410676,-0.0882999893164508,-0.375470851382143,1.17911995868649,2.20031838715835,0.881771682357354,1.36971600931755,1.48951265637683,0.287010598992703,1.28766982549088,1.29569007042674
"FAM210B",0.193920233120194,0.495771964099247,-0.381112588888455,-0.297543261887285,-1.145455775294,0.968485890361855,-1.22188569852326,-0.721606264293476,-0.698781521363936,-0.587257378538195,-1.21064600393072,-0.257306411077796,-0.624700003597026,-0.0940733939673893,-1.32294876247125,-0.227028306426835,-0.91092918700835,-0.391517155335291,1.08287960884614,2.37478517529408,1.22442441080424,1.20792906013686,-0.219650294613297,0.356946037983922,0.248040304457114,2.15925932211291
"TRIM25",1.01951837539646,1.5755516753404,1.30419049492538,2.07095988392838,-0.620610150076171,1.2253165354294,1.2101449274071,0.174161283652621,0.3069537476699,-0.12265630105857,-0.953383627923768,-0.853459573469623,-0.159869679226474,1.12562762045269,0.541643393060667,-0.299624316466924,0.0103815258916839,-0.0139605217505627,-0.227640966005328,-1.56485463788234,-0.546541214684287,-0.845771534903068,-0.915791981900862,-1.46644978892153,-0.645851861805994,-1.3279833070792
"PNPT1",1.15259640046207,-0.0634048506275341,2.37837670992909,1.27901448600532,-0.252250135406694,-1.07893239788956,0.836202364103407,-0.0175557414391923,-0.329848106325901,-0.207221961930848,-0.137971674300604,-0.249369342686655,0.823316981216803,1.27636824634599,1.25041705514147,0.189001306514319,-0.0302727272565661,0.627203558646063,-1.23647687742562,-1.58894397168573,-0.108090215783876,-1.83871591753035,-1.19826878525358,-0.885101357024983,-0.10182343913611,-0.488249606660727
"GPSM1",-0.49626493712475,-0.305625869437098,-0.0737298731911969,-0.189788215013839,-0.300875282787232,1.54085398607021,-0.280107436992708,-0.769789545969966,-0.461407943148594,-0.749625686742173,-1.05042261210056,-1.26872426454449,-0.692792873838031,-0.540355956496122,-1.16066177565527,-0.632417447417485,-0.456599280867312,-0.279607986562527,0.983165312704285,1.65517005895036,-0.0796535875956751,2.65978556144475,1.03544499610538,0.499534684520622,-0.312653020838489,1.72714899652791
"GLTP",-1.07402867792644,-0.306577494930739,-0.775986398057707,0.471294746801629,-0.270735886357736,0.753859191890978,-1.00606970800108,-0.761396915826371,-1.17642326768049,-1.20754464915687,-0.149697851686754,-0.379900747550054,-0.21562386097332,-0.789380021089753,-0.314094324183418,-0.286811650736761,-0.551438207836763,-0.44030872081704,-0.627477769208752,1.19724961558197,-0.16030683115474,2.47065174209436,1.50255246916067,1.53012556555573,0.792126686268254,1.77594296582118
"FAM101B",-1.49696296337078,-0.339361378842211,-1.13911020964665,-1.47559231922044,-0.757339786836326,0.443317568493343,-0.714629663468121,-0.114364732256075,-0.360029395424039,-0.334275828497539,-0.771661489896112,-0.758827204068055,-0.689428565799121,-1.44724356337153,-0.407371761028199,-0.34747842716393,-0.00017358649451592,1.17546682758532,1.55104676153597,1.22195924048563,1.223220003663,1.61463738966197,1.25374747160943,0.888777780578442,1.26029210742904,0.521385724341495
"MIB2",-0.546706229927796,-1.07632867650447,-0.305536250701394,-0.432889372769078,-0.24963106602277,-0.532945501172009,-0.311509178918049,-0.63589228594377,-0.893177126953606,-1.00735531615843,-1.05557672012937,-0.454752698922344,-0.461185504288587,-0.258313984585204,-1.06352602514366,-0.196465982693766,-0.511005528827144,0.308555773744009,0.388965840822038,1.20649875667984,0.566311441359374,2.35005993531872,1.34317534048259,2.61618646200216,0.0406526978338955,1.17239120141882
"CD82",-0.731508251974516,-0.53651751306444,-0.746011094270235,0.188440346286116,-0.888489034095511,-0.152597069303014,-1.73397904115151,-0.00127001975199749,-0.581606757634112,-0.872318195226831,-1.43906851916291,-0.935479018946,-0.397312531630875,0.0758360311294871,-0.331116342055097,0.76979048906285,-1.19105100547985,0.632040155803379,0.0891993990221657,1.34204908075149,0.711876096424914,0.820135862368249,1.82539472721226,0.941584438423371,0.90264350680287,2.23933426045974
"VSIG2",-0.715315828711685,-0.866149508626776,0.108076936227737,0.197351927818492,-0.988298627005182,-0.64837752901918,-1.03902057451076,-0.0919699596257684,0.7818526244901,-0.62387320185317,-0.325428584523732,-0.761922140248607,-0.531770235774013,-0.515800075274782,-0.156058752029197,-0.713969310909592,-0.714591608849045,-0.921909413729842,2.36850421968915,-0.697734296962083,0.412708644950586,1.42831754389872,0.996211655191007,1.94224089756407,0.0784406249013004,1.99848457292226
"LOC100996740",-0.494777379452188,-0.33505974469288,0.224350588863448,-0.364128985577517,-0.441673713746311,-0.572199046229421,-0.788926208252821,-0.743768028045506,-0.598839162254565,-0.23189684509842,-0.946455490440472,-0.213539295774806,-0.995155698526607,-0.492498068460681,-1.06868755523148,-0.522717665831643,0.150642165814162,-0.183137781564147,0.0113687735397062,2.36843316253128,0.14116108816874,2.64257648946045,1.01256950279722,0.489596042133286,-0.23178448469743,2.1845473405686
"NFKBID",-1.14337601598999,-0.0381290606269985,-0.0481992915852668,-0.920392097701593,-0.578339919485744,1.15338457712462,-0.865144333843974,-0.867156750548417,-0.599550954499301,-0.382897594022044,-0.843152774456791,-1.00420803132626,0.43117955074693,-0.504954333492771,-0.785921924664509,-0.606820096943449,0.0336661458489409,-0.80916655971624,0.153596404510519,1.68935551026275,-0.56232857815954,2.18398635288125,1.8366774489257,1.11369026868717,1.63869475290149,0.325507305173514
"ARHGAP24",-0.545784356980402,-0.736442005230482,-0.224598424485744,-0.466780764219164,-0.668665211152358,0.152986866897684,-0.672545852775329,-0.567670440067305,-0.429447432893494,-0.435739134409953,-0.594488117146299,-0.402577208196044,-0.444036403364147,-0.593126258034648,-0.585590929548065,-0.432388347939745,0.0319609436572239,-0.216223209897507,-0.251069287282928,3.30053666479059,-0.278322233801466,1.38364333319961,2.5979312163525,-0.124472440692496,0.290635353443043,0.912273679776924
"RP6-91H8.2",-0.7682144394012,-0.924307150139494,0.69166846835169,-0.642040618268978,-0.921445498647218,0.680184432933819,0.414197159270104,0.409960826204845,-0.245411808360844,-0.750480536708135,-0.638269601305465,-0.86371057392048,-0.0721645007161199,-0.566607518959364,-1.09878537624716,-1.07860579934473,-0.989937987217986,-1.1245257782997,0.38678859473945,1.67811308397527,0.94859611407464,1.23330661881594,0.986816685283898,2.78161830062502,0.0299158141094072,0.443341089152792
"FAM213B",-0.813629956162206,-0.221584653925702,-1.16442819100568,-0.588913907527632,0.637222334844965,0.192851701184445,-0.789788671484081,-0.109758149623672,-0.542771999931675,-0.913494357905574,-0.790639435190249,0.0166291838014746,-0.505553990002175,-0.732663122511995,-1.018086883092,-0.161749265000636,-0.467775437903699,-0.44820621425304,0.62115235372845,2.35017618370339,1.13917292148437,2.20811688726988,-0.18402169496914,1.798406997194,-0.757184354791541,1.24652172206973
"STARD10",-0.396850271774517,-0.100071438770846,-0.657886128840694,-0.493421225750339,-0.423088792312241,-0.0990520503847572,-0.856361047612192,-1.58504400939764,-1.44273739069964,-0.873889162650888,-0.498292829195437,-0.128544565954917,0.0304451484617346,-0.762019335080686,-1.22649828800004,-0.365101688749882,0.0178878931057295,0.214495721570076,0.519856195224005,0.897941982422325,2.13706221773364,2.23376998436128,1.70867766148488,0.304550637677977,0.926377553192172,0.917793229940898
"SIGLEC17P",-1.07902702405621,-0.00451969178600579,-1.02322176451124,-0.425634822752548,-0.256265230010067,1.15568714532027,-0.853007199051519,-0.500868525161007,-0.247069851474872,-0.602784094126772,-0.912795689633733,-0.969398484831112,-0.276423017745288,-0.787905757208602,-0.792385595018268,-0.201101853248553,-1.18473311098336,0.0318289591382206,1.23269825525149,2.01514299141891,0.0270111322416571,2.57660512590303,1.22300330512733,1.09659835144426,0.544149259277398,0.214417186476596
"GLTSCR2 /// SNORD23",-0.675980573481327,-0.0967778922115507,-0.662491725232163,-0.868979826331514,-0.13776243605484,0.690681297327111,-0.889574559612767,-0.461813562709116,-0.703863345322862,-0.561897439287911,0.0754292943685078,-0.0265083738461626,-0.410922523337779,-0.45913818276379,-0.996090732655857,-0.164134851558446,-0.571788755355276,-0.437137451936802,0.222281089310702,4.01420523947838,0.727870975999726,-0.345163202227738,0.63816036336497,0.84562564224577,0.191049348956047,1.06472218287469
"BC150507 /// SCAMP5",-0.542131746344647,-0.402358196289925,0.138200333057802,-0.749416957296991,-0.586904035486495,0.425791364493681,-0.591352913706143,0.0873673394964068,-0.723683249948048,-0.0287912054631147,-0.248261267368201,-0.748325885113295,-0.748785840437252,-0.609139835465178,-0.720134456715797,-0.83333963911388,-0.710714624549597,0.208231174551575,0.966912942600044,0.57690254894179,-0.41244284893874,3.82377079720357,0.309712122176221,0.343614001657495,0.053346506052041,1.72193357200668
"RABGEF1",-0.634469319802828,-0.28790901277927,-0.565970570050545,-0.296006723235275,-0.445775534209382,0.427944581368881,-0.73182858373181,-0.476185349406331,0.0225793634499288,-0.62683417249699,-0.0501629749059206,-0.249995966434123,-0.32813487487525,-0.496750564423373,-0.404148277088081,-0.334399464699113,-0.45247127857445,-0.517235830253967,-0.311105698161705,0.651670958332855,-0.295755454363579,0.189410472943396,4.40439439972996,0.183311492148605,0.771840296221232,0.853988085297138
"BC034319 /// RP11-11N9.4",-0.241529854741886,0.0805092485571145,-1.46029935353925,0.757723966349725,-1.00924328307249,0.559300500556853,-0.576850980435795,-1.43582690413689,-1.17775771819373,-1.01199682531479,-0.0167695211863023,-0.0882166962100448,-0.815633620147017,0.180768737569928,-0.741405484963916,-0.740304851436058,-0.646978178595166,-0.479325449438801,0.247041759959146,1.36337008691445,0.51036735228803,2.19121492421192,0.438285648326519,0.74073660830587,1.34799255228679,2.0248273360858
"GPR113",0.475942149392134,-0.962608485185198,-0.143787121934247,-0.40484340293904,1.82043714760778,-1.08440186587231,-0.923258122477457,1.01014108419104,0.849576205109058,1.31594759101901,1.53360107921067,1.3060824564812,1.10425877338872,0.465177881924693,0.878019198911262,0.808646661044623,-0.719054903082465,0.275625463745093,-1.06020366596706,-1.10060411462586,-0.938968887442289,-0.799641274881362,-0.980279613213513,-0.744867616469389,-1.00469930375171,-0.976237314183386
"LOC101927609",-1.15313469594029,-0.17799049595705,-0.639819520995857,-0.374556210307031,-0.264533102080479,0.666214414515238,-0.882830798181486,-0.727852611749266,-0.712823200451575,-0.980685194717167,-0.500615988176318,-0.331783167236895,-0.526583494892577,-0.62313425429512,-0.6258746842488,-0.652172932511193,-0.0890296107365648,0.0670481839529314,-0.377524293532725,3.06784905064598,0.549166269941908,1.06939694994186,1.05545855621194,2.18427515782188,-0.045036689756013,1.02657236273467
"LOC286052",-0.153223196653114,-0.0872755039810505,-0.831094396855937,0.833238559673022,-1.39251258981165,0.676200662391566,-0.78158039043263,-1.16981337776864,-0.642084975925204,0.226778261511822,-0.839693077194317,-0.753309750549827,-0.569161411074267,-0.444388758375936,-0.960963107756518,-0.361713658521269,-0.535031038561211,-0.469310979612879,0.97594287538273,3.12005429130455,1.0963170570967,0.307125622965749,0.527144631487411,0.0416900150479499,0.486728630990023,1.69993560522292
"AC018816.3",-0.496732475705244,0.157960548360296,-0.973138160080656,-0.832912414320418,0.0483969313965555,0.267961075453032,0.350682726543038,-1.2274461817926,-0.239790109971925,-1.37113416025454,-0.979624595072682,-0.446487810870645,-0.387051229091389,-1.22802984891365,-0.680402772241084,0.00048245391660489,-1.11892610786774,0.255178653473929,1.31258518682414,1.66047207633165,1.23857373125451,1.88795661682917,0.313086049801698,2.19017519503273,0.556226536588255,-0.258061915623035
"FAM223B",-1.00082499787379,-0.574631344006276,-1.4292980927303,0.311953885815865,-0.817775920999599,-0.146684273993383,-0.568816057365865,-0.144962394109617,0.727046775597567,-1.1396413142174,-0.811411903407219,0.488897542442861,-0.455556727428923,-0.596807643168624,-0.347305355835242,-0.757056002900644,-0.832648421973665,-0.512145395257304,0.212545281976908,1.67837595049977,0.834522355155705,2.55198716229661,0.396023252008965,0.691934301923849,0.0407357287396025,2.20154360881015
"SEMA4C",-0.650272141771904,0.548260975143853,0.584225142325685,-0.44854317868603,-0.954475755584649,-1.17139524681079,-0.661804615649635,-0.920686768409964,-0.421342262374883,-0.214262445801201,-1.18670637014652,-0.541781130737787,-0.387102159839373,-0.701292842432369,-1.13632884386188,-0.824335673719641,-0.117755024005641,-0.188254081978572,2.2770243676007,1.31677842395255,0.247630552307941,2.28296033111096,1.39648738166827,1.01540656398894,0.565385492900329,0.292179310811617
